uid,domain,rubric_source,n_items,n_subparts,subpart_kind,is_mcq,question_words,reference_words,items_per_subpart,weight_mass,weight_mass_per_criterion,paper_weight_mass,paper_weight_mass_per_criterion,n_subparts_scored,n_orphan_subparts,orphan_subpart_rate,mean_best_subpart_overlap,error,_family,n_criteria,n_claims,n_core_claims,n_subquestions,claim_recall,claim_recall_core,grounded_fraction,generic_fraction,unsupported_fraction,subquestion_coverage,mean_criteria_per_claim,n_uncovered_claims,n_criteria_labelled,uncovered_claim_ids,unsupported_criteria,n_responses_scored,n_judge_errors,variants_scored,response_set_fingerprint,score__gold,score__terse_correct,score__missing_step,score__numeric_error,score__right_method_wrong_answer,score__verbose_empty,score__off_topic,margin__terse_correct,margin__missing_step,margin__numeric_error,margin__right_method_wrong_answer,margin__verbose_empty,margin__off_topic,mean_margin,min_margin,rank_acc,rank_credit,n_rank_pairs,n_rank_ties,rank_tie_rate,auc_good_vs_bad,n_auc_pairs_good_vs_bad,auc_credit_good_vs_bad,auc_gold_vs_degraded,n_auc_pairs_gold_vs_degraded,auc_credit_gold_vs_degraded,score_mean,score_std,score_range,hack_verbose,hack_verbose_margin,hack_confident_wrong,hack_confident_wrong_margin,n_degraded,n_saturated,saturation_rate,score_numeric__gold,score_numeric__terse_correct,score_numeric__missing_step,score_numeric__numeric_error,score_numeric__right_method_wrong_answer,score_numeric__verbose_empty,score_numeric__off_topic,margin__terse_correct__numeric,margin__missing_step__numeric,margin__numeric_error__numeric,margin__right_method_wrong_answer__numeric,margin__verbose_empty__numeric,margin__off_topic__numeric,mean_margin__numeric,min_margin__numeric,rank_acc__numeric,rank_credit__numeric,n_rank_pairs__numeric,n_rank_ties__numeric,rank_tie_rate__numeric,auc_good_vs_bad__numeric,n_auc_pairs_good_vs_bad__numeric,auc_credit_good_vs_bad__numeric,auc_gold_vs_degraded__numeric,n_auc_pairs_gold_vs_degraded__numeric,auc_credit_gold_vs_degraded__numeric,score_mean__numeric,score_std__numeric,score_range__numeric,hack_verbose__numeric,hack_verbose_margin__numeric,hack_confident_wrong__numeric,hack_confident_wrong_margin__numeric,n_degraded__numeric,n_saturated__numeric,saturation_rate__numeric,score_unweighted__gold,score_unweighted__terse_correct,score_unweighted__missing_step,score_unweighted__numeric_error,score_unweighted__right_method_wrong_answer,score_unweighted__verbose_empty,score_unweighted__off_topic,margin__terse_correct__unweighted,margin__missing_step__unweighted,margin__numeric_error__unweighted,margin__right_method_wrong_answer__unweighted,margin__verbose_empty__unweighted,margin__off_topic__unweighted,mean_margin__unweighted,min_margin__unweighted,rank_acc__unweighted,rank_credit__unweighted,n_rank_pairs__unweighted,n_rank_ties__unweighted,rank_tie_rate__unweighted,auc_good_vs_bad__unweighted,n_auc_pairs_good_vs_bad__unweighted,auc_credit_good_vs_bad__unweighted,auc_gold_vs_degraded__unweighted,n_auc_pairs_gold_vs_degraded__unweighted,auc_credit_gold_vs_degraded__unweighted,score_mean__unweighted,score_std__unweighted,score_range__unweighted,hack_verbose__unweighted,hack_verbose_margin__unweighted,hack_confident_wrong__unweighted,hack_confident_wrong_margin__unweighted,n_degraded__unweighted,n_saturated__unweighted,saturation_rate__unweighted,n_question_anchors,generic_criterion_rate,generic_rate_permuted,specificity_lift,weight_mass_on_generic_raw,weight_mass_on_generic_paper,mean_anchors_per_criterion,weak_grounding_rate,recyclable_rate,mass_produced_title_rate,max_title_reuse,title_reuse_ge2_rate,subjective_rate,style_rate,subjective_or_style_rate,generic_and_subjective_rate,weight_mass_on_subjective,weight_mass_on_subjective_paper,mean_trigram_overlap_with_reference,criteria_with_ge50pct_trigram_overlap,criteria_with_ge30pct_trigram_overlap,mean_4gram_overlap_with_question,n_generic,n_criteria_scored,redundancy_tfidf,mean_pair_cosine,max_pair_cosine,n_pairs,n_redundant_pairs,objective_fraction,subjective_fraction,underspecified_fraction,self_agreement_rate,kappa,n_self_agreement_runs,n_self_agreement_criteria,mean_checks_per_criterion,atomic_fraction,max_checks_per_criterion,weight_entropy,weight_entropy_norm,mean_weight_magnitude,max_weight_share,frac_essential,frac_important,frac_optional,frac_pitfall,checks,compliance_rate,fully_compliant_rubric,item_count_ok,polarity_single_rate,negative_weight_rate,weight_order_violation_rate,weight_order_violation_pair_rate,pitfall_mirror_rate,n_pitfall_mirrors,max_pitfall_mirror_similarity,pitfall_fraction,weight_band_rate,unclassified_polarity_rate,check_item_count_7_20_rate,check_title_2_to_4_words_rate,check_description_single_sentence_rate,check_category_legal_rate,check_weight_in_range_rate,check_weight_matches_band_rate,check_pitfall_opener_rate,check_rar_keys_only_rate,check_no_verbatim_copy_rate,check_self_contained_rate,n_weight_order_pairs,pitfall_mirror_pairs,n_rollouts,n_correct,n_incorrect,auc,best_of_n_accuracy,best_of_n_lift,random_baseline,spearman,separation,z_separation,mean_correct,mean_incorrect,length_hack_r,question_mode,n_distractors_requested,n_distractors_used,distractor_uids,cross_pass_rate,cross_score_weighted,same_question_pass_rate,same_question_measured,specificity_gap,boilerplate_fraction,n_universal_criteria,specific_fraction,gold_pass_fraction
sci-1fdc891fa4b0,rar_science,agentic-noval,11.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,7.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'terse_correct', 'verbose_empty']",e0c2b7aac1bf5508,0.3199999999999999,0.2666666666666666,0.2666666666666666,0.22666666666666663,0.5466666666666665,0.35999999999999993,0.0,0.05333333333333329,0.05333333333333329,0.09333333333333327,-0.22666666666666663,-0.040000000000000036,0.3199999999999999,0.04222222222222218,-0.22666666666666663,0.625,12.5,20.0,1.0,0.05,0.5,12.0,6.0,0.6666666666666666,6.0,4.0,0.2838095238095237,0.15147348839673172,0.5466666666666665,0.35999999999999993,-0.040000000000000036,0.5466666666666665,-0.22666666666666663,6.0,0.0,0.0,0.3333333333333333,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.5641025641025641,0.358974358974359,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,-0.23076923076923078,-0.02564102564102566,0.3333333333333333,0.05128205128205127,-0.23076923076923078,0.575,11.5,20.0,3.0,0.15,0.4166666666666667,12.0,5.0,0.6666666666666666,6.0,4.0,0.28937728937728935,0.1554943976321694,0.5641025641025641,0.358974358974359,-0.02564102564102566,0.5641025641025641,-0.23076923076923078,6.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.36363636363636365,0.0,0.09090909090909094,0.09090909090909094,0.09090909090909094,-0.18181818181818177,0.0,0.36363636363636365,0.07575757575757579,-0.18181818181818177,0.6,12.0,20.0,4.0,0.2,0.4583333333333333,12.0,5.5,0.75,6.0,4.5,0.2987012987012987,0.1514532959700078,0.5454545454545454,0.36363636363636365,0.0,0.5454545454545454,-0.18181818181818177,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-1fdc891fa4b0,rar_science,agentic,6.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,7.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'terse_correct', 'verbose_empty']",e0c2b7aac1bf5508,1.0,0.27659574468085113,1.0,0.3617021276595745,0.7872340425531915,0.5744680851063831,0.0,0.7234042553191489,0.0,0.6382978723404256,0.21276595744680848,0.42553191489361686,1.0,0.49999999999999994,0.0,0.725,14.5,20.0,1.0,0.05,0.75,12.0,9.0,0.9166666666666666,6.0,5.5,0.5714285714285714,0.35281933215076167,1.0,0.5744680851063831,0.42553191489361686,0.7872340425531915,0.21276595744680848,6.0,1.0,0.16666666666666666,1.0,0.2608695652173913,1.0,0.34782608695652173,0.782608695652174,0.5652173913043478,0.0,0.7391304347826086,0.0,0.6521739130434783,0.21739130434782605,0.4347826086956522,1.0,0.5072463768115942,0.0,0.725,14.5,20.0,1.0,0.05,0.75,12.0,9.0,0.9166666666666666,6.0,5.5,0.5652173913043478,0.35550529245352014,1.0,0.5652173913043478,0.4347826086956522,0.782608695652174,0.21739130434782605,6.0,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,0.5,0.8333333333333334,0.5,0.0,0.6666666666666667,0.0,0.5,0.16666666666666663,0.5,1.0,0.47222222222222227,0.0,0.75,15.0,20.0,2.0,0.1,0.75,12.0,9.0,0.9166666666666666,6.0,5.5,0.5952380952380951,0.3433858357584752,1.0,0.5,0.5,0.8333333333333334,0.16666666666666663,6.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-4a9ce21832f4,rar_science,shipped,7.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",39c972a4ece67219,0.26,,0.0,0.26,0.6599999999999999,0.54,0.0,,0.26,0.0,-0.3999999999999999,-0.28,0.26,-0.03199999999999999,-0.3999999999999999,0.5,7.0,14.0,2.0,0.14285714285714285,0.25,8.0,2.0,0.5,5.0,2.5,0.2866666666666667,0.24810392087904526,0.6599999999999999,0.54,-0.28,0.6599999999999999,-0.3999999999999999,5.0,0.0,0.0,0.2692307692307692,,0.0,0.2692307692307692,0.6923076923076923,0.5384615384615384,0.0,,0.2692307692307692,0.0,-0.4230769230769231,-0.2692307692307692,0.2692307692307692,-0.03076923076923077,-0.4230769230769231,0.5,7.0,14.0,2.0,0.14285714285714285,0.25,8.0,2.0,0.5,5.0,2.5,0.2948717948717949,0.25576842747769235,0.6923076923076923,0.5384615384615384,-0.2692307692307692,0.6923076923076923,-0.4230769230769231,5.0,0.0,0.0,0.2857142857142857,,0.0,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.0,,0.2857142857142857,0.0,-0.4285714285714286,-0.14285714285714285,0.2857142857142857,-1.1102230246251566e-17,-0.4285714285714286,0.5,7.0,14.0,2.0,0.14285714285714285,0.25,8.0,2.0,0.5,5.0,2.5,0.2857142857142857,0.24743582965269675,0.7142857142857143,0.42857142857142855,-0.14285714285714285,0.7142857142857143,-0.4285714285714286,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-4a9ce21832f4,rar_science,baseline,10.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",39c972a4ece67219,0.2533333333333333,,0.2533333333333333,0.12,0.5599999999999998,0.3466666666666666,0.12,,0.0,0.1333333333333333,-0.30666666666666653,-0.09333333333333332,0.1333333333333333,-0.02666666666666665,-0.30666666666666653,0.5714285714285714,8.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.5,5.0,2.5,0.27555555555555555,0.15019329109969595,0.43999999999999984,0.3466666666666666,-0.09333333333333332,0.5599999999999998,-0.30666666666666653,5.0,0.0,0.0,0.2,,0.2,0.05714285714285714,0.5142857142857142,0.3142857142857143,0.05714285714285714,,0.0,0.14285714285714288,-0.3142857142857142,-0.11428571428571427,0.14285714285714288,-0.028571428571428543,-0.3142857142857142,0.5714285714285714,8.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.5,5.0,2.5,0.2238095238095238,0.15771900153980184,0.4571428571428571,0.3142857142857143,-0.11428571428571427,0.5142857142857142,-0.3142857142857142,5.0,0.0,0.0,0.2,,0.2,0.1,0.6,0.3,0.1,,0.0,0.1,-0.39999999999999997,-0.09999999999999998,0.1,-0.059999999999999984,-0.39999999999999997,0.5714285714285714,8.0,14.0,2.0,0.14285714285714285,0.5,8.0,4.0,0.5,5.0,2.5,0.25000000000000006,0.1707825127659933,0.5,0.3,-0.09999999999999998,0.6,-0.39999999999999997,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-4a9ce21832f4,rar_science,agentic-noval,16.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",39c972a4ece67219,0.25210084033613445,,0.25210084033613445,0.1680672268907563,0.5714285714285715,0.2857142857142857,0.0,,0.0,0.08403361344537816,-0.31932773109243706,-0.03361344537815125,0.25210084033613445,-0.0033613445378151362,-0.31932773109243706,0.6071428571428571,8.5,14.0,1.0,0.07142857142857142,0.5,8.0,4.0,0.5,5.0,2.5,0.2549019607843137,0.17013204077378394,0.5714285714285715,0.2857142857142857,-0.03361344537815125,0.5714285714285715,-0.31932773109243706,5.0,0.0,0.0,0.24193548387096775,,0.24193548387096775,0.16129032258064516,0.5483870967741935,0.2903225806451613,0.0,,0.0,0.08064516129032259,-0.30645161290322576,-0.04838709677419356,0.24193548387096775,-0.0064516129032258,-0.30645161290322576,0.6071428571428571,8.5,14.0,1.0,0.07142857142857142,0.5,8.0,4.0,0.5,5.0,2.5,0.24731182795698922,0.1638682866035287,0.5483870967741935,0.2903225806451613,-0.04838709677419356,0.5483870967741935,-0.30645161290322576,5.0,0.0,0.0,0.1875,,0.1875,0.125,0.5,0.25,0.0,,0.0,0.0625,-0.3125,-0.0625,0.1875,-0.025,-0.3125,0.6071428571428571,8.5,14.0,1.0,0.07142857142857142,0.5,8.0,4.0,0.5,5.0,2.5,0.20833333333333334,0.15166895602667746,0.5,0.25,-0.0625,0.5,-0.3125,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-4a9ce21832f4,rar_science,agentic,9.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",39c972a4ece67219,0.3846153846153846,,0.3846153846153846,0.2564102564102564,0.7435897435897436,0.2564102564102564,0.0,,0.0,0.1282051282051282,-0.35897435897435903,0.1282051282051282,0.3846153846153846,0.05641025641025639,-0.35897435897435903,0.7857142857142857,11.0,14.0,2.0,0.14285714285714285,0.75,8.0,6.0,0.7,5.0,3.5,0.3376068376068376,0.2222633098110401,0.7435897435897436,0.2564102564102564,0.1282051282051282,0.7435897435897436,-0.35897435897435903,5.0,0.0,0.0,0.37142857142857144,,0.37142857142857144,0.2571428571428571,0.7428571428571429,0.22857142857142856,0.0,,0.0,0.11428571428571432,-0.37142857142857144,0.14285714285714288,0.37142857142857144,0.05142857142857145,-0.37142857142857144,0.8214285714285714,11.5,14.0,1.0,0.07142857142857142,0.75,8.0,6.0,0.7,5.0,3.5,0.32857142857142857,0.22299751378986848,0.7428571428571429,0.22857142857142856,0.14285714285714288,0.7428571428571429,-0.37142857142857144,5.0,0.0,0.0,0.3333333333333333,,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.0,,0.0,0.1111111111111111,-0.4444444444444445,0.1111111111111111,0.3333333333333333,0.02222222222222221,-0.4444444444444445,0.7857142857142857,11.0,14.0,2.0,0.14285714285714285,0.75,8.0,6.0,0.7,5.0,3.5,0.3148148148148148,0.23497365815647261,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.7777777777777778,-0.4444444444444445,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-cd724737b87b,rar_science,shipped,7.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",464be1be5f265c83,0.0,,0.9464285714285715,0.0,0.5892857142857142,0.39285714285714285,0.0,,-0.9464285714285715,0.0,-0.5892857142857142,-0.39285714285714285,0.0,-0.3857142857142857,-0.9464285714285715,0.6071428571428571,8.5,14.0,3.0,0.21428571428571427,0.625,8.0,5.0,0.2,5.0,1.0,0.3214285714285714,0.35995913411287744,0.9464285714285715,0.39285714285714285,-0.39285714285714285,0.5892857142857142,-0.5892857142857142,5.0,1.0,0.2,0.0,,0.896551724137931,0.0,0.5517241379310345,0.3448275862068966,0.0,,-0.896551724137931,0.0,-0.5517241379310345,-0.3448275862068966,0.0,-0.3586206896551724,-0.896551724137931,0.6071428571428571,8.5,14.0,3.0,0.21428571428571427,0.625,8.0,5.0,0.2,5.0,1.0,0.2988505747126437,0.33942121977548045,0.896551724137931,0.3448275862068966,-0.3448275862068966,0.5517241379310345,-0.5517241379310345,5.0,1.0,0.2,0.0,,0.8571428571428571,0.0,0.5714285714285714,0.42857142857142855,0.0,,-0.8571428571428571,0.0,-0.5714285714285714,-0.42857142857142855,0.0,-0.3714285714285714,-0.8571428571428571,0.6071428571428571,8.5,14.0,3.0,0.21428571428571427,0.625,8.0,5.0,0.2,5.0,1.0,0.3095238095238095,0.3341825916099571,0.8571428571428571,0.42857142857142855,-0.42857142857142855,0.5714285714285714,-0.5714285714285714,5.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-cd724737b87b,rar_science,baseline,11.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",464be1be5f265c83,0.2117647058823529,,0.8117647058823529,0.2117647058823529,0.6352941176470588,0.2117647058823529,0.2117647058823529,,-0.6000000000000001,0.0,-0.4235294117647059,0.0,0.0,-0.2047058823529412,-0.6000000000000001,0.6428571428571429,9.0,14.0,6.0,0.42857142857142855,0.6875,8.0,5.5,0.3,5.0,1.5,0.38235294117647056,0.24656814017805515,0.6000000000000001,0.2117647058823529,0.0,0.6352941176470588,-0.4235294117647059,5.0,1.0,0.2,0.05714285714285714,,0.8571428571428571,0.05714285714285714,0.5428571428571428,0.05714285714285714,0.05714285714285714,,-0.7999999999999999,0.0,-0.48571428571428565,0.0,0.0,-0.2571428571428571,-0.7999999999999999,0.6428571428571429,9.0,14.0,6.0,0.42857142857142855,0.6875,8.0,5.5,0.3,5.0,1.5,0.2714285714285714,0.31633530819509276,0.7999999999999999,0.05714285714285714,0.0,0.5428571428571428,-0.48571428571428565,5.0,1.0,0.2,0.18181818181818182,,0.8181818181818182,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.18181818181818182,,-0.6363636363636365,0.0,-0.45454545454545453,0.0,0.0,-0.2181818181818182,-0.6363636363636365,0.6428571428571429,9.0,14.0,6.0,0.42857142857142855,0.6875,8.0,5.5,0.3,5.0,1.5,0.3636363636363636,0.26243194054073904,0.6363636363636365,0.18181818181818182,0.0,0.6363636363636364,-0.45454545454545453,5.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-cd724737b87b,rar_science,agentic-noval,16.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",464be1be5f265c83,0.0,,0.6696428571428571,0.0,0.42857142857142844,0.1964285714285714,0.0,,-0.6696428571428571,0.0,-0.42857142857142844,-0.1964285714285714,0.0,-0.2589285714285714,-0.6696428571428571,0.6071428571428571,8.5,14.0,3.0,0.21428571428571427,0.625,8.0,5.0,0.2,5.0,1.0,0.2157738095238095,0.2553850647960089,0.6696428571428571,0.1964285714285714,-0.1964285714285714,0.42857142857142844,-0.42857142857142844,5.0,0.0,0.0,0.0,,0.625,0.0,0.3541666666666667,0.16666666666666666,0.0,,-0.625,0.0,-0.3541666666666667,-0.16666666666666666,0.0,-0.22916666666666669,-0.625,0.6071428571428571,8.5,14.0,3.0,0.21428571428571427,0.625,8.0,5.0,0.2,5.0,1.0,0.19097222222222224,0.23274251423429018,0.625,0.16666666666666666,-0.16666666666666666,0.3541666666666667,-0.3541666666666667,5.0,0.0,0.0,0.0,,0.5625,0.0,0.375,0.25,0.0,,-0.5625,0.0,-0.375,-0.25,0.0,-0.2375,-0.5625,0.6071428571428571,8.5,14.0,3.0,0.21428571428571427,0.625,8.0,5.0,0.2,5.0,1.0,0.19791666666666666,0.21775567667048829,0.5625,0.25,-0.25,0.375,-0.375,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-cd724737b87b,rar_science,agentic,11.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,6.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'verbose_empty']",464be1be5f265c83,0.0,,0.7528089887640449,0.20224719101123595,0.37078651685393255,0.20224719101123595,0.20224719101123595,,-0.7528089887640449,-0.20224719101123595,-0.37078651685393255,-0.20224719101123595,-0.20224719101123595,-0.34606741573033706,-0.7528089887640449,0.5357142857142857,7.5,14.0,3.0,0.21428571428571427,0.5,8.0,4.0,0.0,5.0,0.0,0.2883895131086142,0.23377507916595108,0.7528089887640449,0.20224719101123595,-0.20224719101123595,0.37078651685393255,-0.37078651685393255,5.0,0.0,0.0,0.0,,0.7837837837837838,0.10810810810810811,0.35135135135135137,0.10810810810810811,0.10810810810810811,,-0.7837837837837838,-0.10810810810810811,-0.35135135135135137,-0.10810810810810811,-0.10810810810810811,-0.2918918918918919,-0.7837837837837838,0.5357142857142857,7.5,14.0,3.0,0.21428571428571427,0.5,8.0,4.0,0.0,5.0,0.0,0.24324324324324323,0.26388862190769025,0.7837837837837838,0.10810810810810811,-0.10810810810810811,0.35135135135135137,-0.35135135135135137,5.0,0.0,0.0,0.0,,0.7272727272727273,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.18181818181818182,,-0.7272727272727273,-0.18181818181818182,-0.36363636363636365,-0.18181818181818182,-0.18181818181818182,-0.3272727272727273,-0.7272727272727273,0.5357142857142857,7.5,14.0,3.0,0.21428571428571427,0.5,8.0,4.0,0.0,5.0,0.0,0.27272727272727276,0.22878286167487122,0.7272727272727273,0.18181818181818182,-0.18181818181818182,0.36363636363636365,-0.36363636363636365,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-debd831207ba,rar_science,shipped,7.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,7.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'terse_correct', 'verbose_empty']",d51ff04bb954ff7a,0.0,0.0,0.0,0.7551020408163265,0.7551020408163265,0.6734693877551019,0.18367346938775508,0.0,0.0,-0.7551020408163265,-0.7551020408163265,-0.6734693877551019,-0.18367346938775508,-0.3945578231292517,-0.7551020408163265,0.325,6.5,20.0,3.0,0.15,0.0,12.0,0.0,0.16666666666666666,6.0,1.0,0.33819241982507287,0.3437267091122914,0.7551020408163265,0.6734693877551019,-0.6734693877551019,0.7551020408163265,-0.7551020408163265,6.0,0.0,0.0,0.0,0.0,0.0,0.84,0.84,0.56,0.04,0.0,0.0,-0.84,-0.84,-0.56,-0.04,-0.38000000000000006,-0.84,0.325,6.5,20.0,3.0,0.15,0.0,12.0,0.0,0.16666666666666666,6.0,1.0,0.32571428571428573,0.3748850163852966,0.84,0.56,-0.56,0.84,-0.84,6.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,0.0,-0.7142857142857143,-0.7142857142857143,-0.5714285714285714,-0.14285714285714285,-0.35714285714285715,-0.7142857142857143,0.325,6.5,20.0,3.0,0.15,0.0,12.0,0.0,0.16666666666666666,6.0,1.0,0.30612244897959184,0.3187857010574145,0.7142857142857143,0.5714285714285714,-0.5714285714285714,0.7142857142857143,-0.7142857142857143,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-debd831207ba,rar_science,baseline,14.0,,,,,,,,,,,,,,,,discriminative,,,,,,,,,,,,,,,,7.0,0.0,"['gold', 'missing_step', 'numeric_error', 'off_topic', 'right_method_wrong_answer', 'terse_correct', 'verbose_empty']",d51ff04bb954ff7a,0.27619047619047615,0.0857142857142857,0.0857142857142857,0.638095238095238,0.7047619047619048,0.438095238095238,0.0857142857142857,0.19047619047619047,0.19047619047619047,-0.3619047619047619,-0.42857142857142866,-0.16190476190476183,0.19047619047619047,-0.06349206349206349,-0.42857142857142866,0.475,9.5,20.0,3.0,0.15,0.16666666666666666,12.0,2.0,0.5,6.0,3.0,0.33061224489795915,0.2475517588172928,0.6190476190476191,0.438095238095238,-0.16190476190476183,0.7047619047619048,-0.42857142857142866,6.0,0.0,0.0,0.22916666666666666,0.020833333333333332,0.020833333333333332,0.6458333333333334,0.75,0.4375,0.020833333333333332,0.20833333333333331,0.20833333333333331,-0.41666666666666674,-0.5208333333333334,-0.20833333333333334,0.20833333333333331,-0.08680555555555558,-0.5208333333333334,0.475,9.5,20.0,3.0,0.15,0.16666666666666666,12.0,2.0,0.5,6.0,3.0,0.30357142857142866,0.2877839227055613,0.7291666666666666,0.4375,-0.20833333333333334,0.75,-0.5208333333333334,6.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.6428571428571429,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.14285714285714285,-0.3571428571428571,-0.4285714285714286,-0.21428571428571427,0.14285714285714285,-0.09523809523809523,-0.4285714285714286,0.475,9.5,20.0,3.0,0.15,0.16666666666666666,12.0,2.0,0.5,6.0,3.0,0.2959183673469388,0.23044060797216764,0.5714285714285715,0.42857142857142855,-0.21428571428571427,0.6428571428571429,-0.4285714285714286,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
