uid,domain,rubric_source,n_items,n_subparts,subpart_kind,is_mcq,question_words,reference_words,items_per_subpart,weight_mass,weight_mass_per_criterion,paper_weight_mass,paper_weight_mass_per_criterion,n_subparts_scored,n_orphan_subparts,orphan_subpart_rate,mean_best_subpart_overlap,error,_family,n_criteria,n_question_anchors,generic_criterion_rate,generic_rate_permuted,specificity_lift,weight_mass_on_generic_raw,weight_mass_on_generic_paper,mean_anchors_per_criterion,weak_grounding_rate,recyclable_rate,mass_produced_title_rate,max_title_reuse,title_reuse_ge2_rate,subjective_rate,style_rate,subjective_or_style_rate,generic_and_subjective_rate,weight_mass_on_subjective,weight_mass_on_subjective_paper,mean_trigram_overlap_with_reference,criteria_with_ge50pct_trigram_overlap,criteria_with_ge30pct_trigram_overlap,mean_4gram_overlap_with_question,n_generic,n_criteria_scored,checks,compliance_rate,fully_compliant_rubric,item_count_ok,polarity_single_rate,negative_weight_rate,weight_order_violation_rate,weight_order_violation_pair_rate,pitfall_mirror_rate,n_pitfall_mirrors,max_pitfall_mirror_similarity,pitfall_fraction,weight_band_rate,unclassified_polarity_rate,check_item_count_7_20_rate,check_title_2_to_4_words_rate,check_description_single_sentence_rate,check_category_legal_rate,check_weight_in_range_rate,check_weight_matches_band_rate,check_pitfall_opener_rate,check_rar_keys_only_rate,check_no_verbatim_copy_rate,check_self_contained_rate,n_weight_order_pairs,pitfall_mirror_pairs
sci-87fc64569182,rar_science,agentic,,,,,31.0,32.0,,,,,,,,,,,grounding,6.0,10.0,0.0,1.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.23016944069575648,0.3333333333333333,0.3333333333333333,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-87fc64569182,rar_science,agentic-tools,,,,,31.0,32.0,,,,,,,,,,,grounding,6.0,10.0,0.0,1.0,1.0,0.0,0.0,1.6666666666666667,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363638,0.16666666666666666,0.16666666666666666,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8af1844cfb27,rar_science,shipped,,,,,114.0,169.0,,,,,,,,,,,grounding,8.0,26.0,0.5,1.0,0.5,0.41935483870967744,0.5178571428571429,0.875,0.75,0.0,0.0,1.0,0.0,0.5,0.25,0.625,0.375,0.7096774193548387,0.6607142857142858,0.03636363636363636,0.0,0.0,0.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8af1844cfb27,rar_science,baseline,,,,,114.0,169.0,,,,,,,,,,,grounding,11.0,26.0,0.18181818181818182,1.0,0.8181818181818181,0.1702127659574468,0.16999999999999998,1.4545454545454546,0.5454545454545454,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0851063829787234,0.06999999999999999,0.1766053391053391,0.09090909090909091,0.18181818181818182,0.03178639542275906,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8af1844cfb27,rar_science,agentic,,,,,114.0,169.0,,,,,,,,,,,grounding,10.0,26.0,0.3,1.0,0.7,0.29411764705882354,0.31034482758620696,1.0,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694047619047619,0.2,0.3,0.02857142857142857,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8af1844cfb27,rar_science,agentic-tools,,,,,114.0,169.0,,,,,,,,,,,grounding,13.0,26.0,0.23076923076923078,1.0,0.7692307692307692,0.2,0.20588235294117646,1.1538461538461537,0.6923076923076923,0.0,0.0,1.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.13333333333333333,0.13725490196078433,0.06999666999667,0.0,0.0,0.01282051282051282,3.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a8cd6180f491,rar_science,shipped,,,,,30.0,30.0,,,,,,,,,,,grounding,7.0,20.0,0.0,1.0,1.0,0.0,0.0,2.7142857142857144,0.14285714285714285,0.0,0.0,2.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.4583333333333333,0.4,0.015873015873015872,0.0,0.0,0.023809523809523808,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a8cd6180f491,rar_science,baseline,,,,,30.0,30.0,,,,,,,,,,,grounding,8.0,20.0,0.125,1.0,0.875,0.04,0.048387096774193554,2.75,0.25,0.0,0.0,1.0,0.0,0.625,0.0,0.625,0.0,0.72,0.6935483870967744,0.013888888888888888,0.0,0.0,0.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a8cd6180f491,rar_science,agentic,,,,,30.0,30.0,,,,,,,,,,,grounding,9.0,20.0,0.0,1.0,1.0,0.0,0.0,4.555555555555555,0.1111111111111111,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.06451612903225806,0.13043478260869568,0.13726150392817058,0.1111111111111111,0.2222222222222222,0.04845679012345679,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-a8cd6180f491,rar_science,agentic-tools,,,,,30.0,30.0,,,,,,,,,,,grounding,7.0,20.0,0.0,1.0,1.0,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2727272727272727,0.32203389830508466,0.09801587301587301,0.0,0.0,0.023809523809523808,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-acc5a4fc4c49,rar_science,shipped,,,,,38.0,97.0,,,,,,,,,,,grounding,8.0,30.0,0.25,1.0,0.75,0.11764705882352941,0.18181818181818182,1.125,0.625,0.0,0.0,1.0,0.0,0.25,0.375,0.5,0.125,0.5294117647058824,0.40909090909090906,0.0,0.0,0.0,0.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-acc5a4fc4c49,rar_science,baseline,,,,,38.0,97.0,,,,,,,,,,,grounding,14.0,30.0,0.07142857142857142,0.9285714285714286,0.8571428571428572,0.04081632653061224,0.02678571428571428,4.785714285714286,0.2857142857142857,0.0,0.0,1.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.3877551020408163,0.3571428571428571,0.03824279711884754,0.0,0.0,0.005494505494505495,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-acc5a4fc4c49,rar_science,agentic,,,,,38.0,97.0,,,,,,,,,,,grounding,14.0,30.0,0.0,1.0,1.0,0.0,0.0,5.5,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.059322033898305086,0.07770305091733663,0.0,0.07142857142857142,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-acc5a4fc4c49,rar_science,agentic-tools,,,,,38.0,97.0,,,,,,,,,,,grounding,14.0,30.0,0.0,1.0,1.0,0.0,0.0,5.928571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06966248037676608,0.0,0.07142857142857142,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b9f57b678ecc,rar_science,shipped,,,,,53.0,18.0,,,,,,,,,,,grounding,7.0,9.0,0.14285714285714285,1.0,0.8571428571428572,0.11538461538461539,0.06122448979591836,1.2857142857142858,0.5714285714285714,0.0,0.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.3076923076923077,0.2653061224489796,0.014285714285714287,0.0,0.0,0.015873015873015872,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b9f57b678ecc,rar_science,baseline,,,,,53.0,18.0,,,,,,,,,,,grounding,12.0,9.0,0.08333333333333333,1.0,0.9166666666666666,0.13513513513513514,0.11111111111111109,1.4166666666666667,0.6666666666666666,0.0,0.0,1.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.02702702702702703,0.09999999999999998,0.013986013986013986,0.0,0.0,0.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b9f57b678ecc,rar_science,agentic,,,,,53.0,18.0,,,,,,,,,,,grounding,15.0,9.0,0.2,1.0,0.8,0.23404255319148937,0.23076923076923073,1.7333333333333334,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.06666666666666667,0.01619047619047619,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-b9f57b678ecc,rar_science,agentic-tools,,,,,53.0,18.0,,,,,,,,,,,grounding,15.0,9.0,0.13333333333333333,1.0,0.8666666666666667,0.12962962962962962,0.11818181818181817,1.3333333333333333,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.06666666666666667,0.007407407407407407,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-be1b014411ab,rar_science,shipped,,,,,139.0,25.0,,,,,,,,,,,grounding,8.0,51.0,0.125,1.0,0.875,0.1,0.05084745762711864,4.125,0.125,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.26666666666666666,0.28813559322033894,0.0,0.0,0.0,0.040625,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-be1b014411ab,rar_science,baseline,,,,,139.0,25.0,,,,,,,,,,,grounding,16.0,51.0,0.0625,1.0,0.9375,0.04081632653061224,0.02542372881355932,3.875,0.125,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.08163265306122448,0.05932203389830508,0.0,0.0,0.0,0.026515151515151512,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-be1b014411ab,rar_science,agentic,,,,,139.0,25.0,,,,,,,,,,,grounding,15.0,51.0,0.0,1.0,1.0,0.0,0.0,4.0,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10523809523809526,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-be1b014411ab,rar_science,agentic-tools,,,,,139.0,25.0,,,,,,,,,,,grounding,11.0,51.0,0.09090909090909091,1.0,0.9090909090909091,0.08823529411764706,0.10204081632653063,4.090909090909091,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12878787878787878,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-c23a2106d46f,rar_science,shipped,,,,,11.0,62.0,,,,,,,,,,,grounding,7.0,23.0,0.0,1.0,1.0,0.0,0.0,3.142857142857143,0.14285714285714285,0.0,0.0,1.0,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,0.4166666666666667,0.4489795918367347,0.04603174603174603,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-c23a2106d46f,rar_science,baseline,,,,,11.0,62.0,,,,,,,,,,,grounding,9.0,23.0,0.2222222222222222,1.0,0.7777777777777778,0.24,0.19402985074626866,2.7777777777777777,0.2222222222222222,0.0,0.0,5.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.04,0.04477611940298507,0.037037037037037035,0.0,0.1111111111111111,0.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-c23a2106d46f,rar_science,agentic,,,,,11.0,62.0,,,,,,,,,,,grounding,12.0,23.0,0.0,1.0,1.0,0.0,0.0,3.9166666666666665,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.10256410256410256,0.18947368421052632,0.1863095238095238,0.16666666666666666,0.16666666666666666,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-c23a2106d46f,rar_science,agentic-tools,,,,,11.0,62.0,,,,,,,,,,,grounding,9.0,23.0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.0,3.2222222222222223,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d1dec685a824,rar_science,shipped,,,,,31.0,33.0,,,,,,,,,,,grounding,7.0,18.0,0.14285714285714285,1.0,0.8571428571428572,0.1111111111111111,0.05357142857142856,2.2857142857142856,0.2857142857142857,0.0,0.0,1.0,0.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.5925925925925926,0.48214285714285704,0.017857142857142856,0.0,0.0,0.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d1dec685a824,rar_science,baseline,,,,,31.0,33.0,,,,,,,,,,,grounding,10.0,18.0,0.0,1.0,1.0,0.0,0.0,3.2,0.2,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,0.14705882352941177,0.19512195121951217,0.06194805194805195,0.0,0.1,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d1dec685a824,rar_science,agentic,,,,,31.0,33.0,,,,,,,,,,,grounding,7.0,18.0,0.0,1.0,1.0,0.0,0.0,4.714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10656010656010657,0.0,0.14285714285714285,0.014285714285714287,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-d1dec685a824,rar_science,agentic-tools,,,,,31.0,33.0,,,,,,,,,,,grounding,7.0,18.0,0.0,1.0,1.0,0.0,0.0,2.857142857142857,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10158730158730159,0.0,0.14285714285714285,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-da510f1356cb,rar_science,shipped,,,,,42.0,30.0,,,,,,,,,,,grounding,7.0,21.0,0.14285714285714285,1.0,0.8571428571428572,0.17391304347826086,0.14285714285714285,1.8571428571428572,0.14285714285714285,0.0,0.0,3.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.6956521739130435,0.6122448979591836,0.0,0.0,0.0,0.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-da510f1356cb,rar_science,baseline,,,,,42.0,30.0,,,,,,,,,,,grounding,12.0,21.0,0.08333333333333333,1.0,0.9166666666666666,0.05263157894736842,0.03296703296703297,1.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3157894736842105,0.38461538461538464,0.0,0.0,0.0,0.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-da510f1356cb,rar_science,agentic,,,,,42.0,30.0,,,,,,,,,,,grounding,12.0,21.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,2.3333333333333335,0.16666666666666666,0.0,0.0,1.0,0.0,0.16666666666666666,0.25,0.3333333333333333,0.0,0.2777777777777778,0.33673469387755106,0.07671957671957673,0.0,0.08333333333333333,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-da510f1356cb,rar_science,agentic-tools,,,,,42.0,30.0,,,,,,,,,,,grounding,6.0,21.0,0.0,1.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.26666666666666666,0.1590909090909091,0.13744588744588745,0.16666666666666666,0.16666666666666666,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-da7d555f397b,rar_science,shipped,,,,,48.0,43.0,,,,,,,,,,,grounding,7.0,36.0,0.0,1.0,1.0,0.0,0.0,3.4285714285714284,0.2857142857142857,0.0,0.0,3.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.19230769230769232,0.20408163265306126,0.04285714285714286,0.0,0.14285714285714285,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-da7d555f397b,rar_science,baseline,,,,,48.0,43.0,,,,,,,,,,,grounding,9.0,36.0,0.1111111111111111,1.0,0.8888888888888888,0.07142857142857142,0.16071428571428573,3.888888888888889,0.2222222222222222,0.0,0.0,1.0,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.4642857142857143,0.5178571428571429,0.16083916083916083,0.2222222222222222,0.2222222222222222,0.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-da7d555f397b,rar_science,agentic,,,,,48.0,43.0,,,,,,,,,,,grounding,8.0,36.0,0.0,1.0,1.0,0.0,0.0,6.75,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25161603102779573,0.125,0.5,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-da7d555f397b,rar_science,agentic-tools,,,,,48.0,43.0,,,,,,,,,,,grounding,15.0,36.0,0.0,1.0,1.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.05660377358490566,0.05882352941176471,0.15592592592592594,0.2,0.26666666666666666,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e12680ade60e,rar_science,shipped,,,,,140.0,308.0,,,,,,,,,,,grounding,9.0,44.0,0.2222222222222222,1.0,0.7777777777777778,0.11764705882352941,0.18181818181818182,2.6666666666666665,0.4444444444444444,0.0,0.0,6.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.23529411764705882,0.196969696969697,0.018518518518518517,0.0,0.0,0.0303030303030303,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e12680ade60e,rar_science,baseline,,,,,140.0,308.0,,,,,,,,,,,grounding,11.0,44.0,0.0,1.0,1.0,0.0,0.0,2.909090909090909,0.09090909090909091,0.0,0.0,2.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.02631578947368421,0.03409090909090909,0.030991735537190087,0.0,0.0,0.024793388429752063,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e12680ade60e,rar_science,agentic,,,,,140.0,308.0,,,,,,,,,,,grounding,12.0,44.0,0.0,1.0,1.0,0.0,0.0,3.75,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11340488215488216,0.0,0.16666666666666666,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e12680ade60e,rar_science,agentic-tools,,,,,140.0,308.0,,,,,,,,,,,grounding,12.0,44.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14166666666666666,0.16666666666666666,0.25,0.01875,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e74b83fd436a,rar_science,shipped,,,,,12.0,156.0,,,,,,,,,,,grounding,7.0,44.0,0.0,1.0,1.0,0.0,0.0,4.142857142857143,0.14285714285714285,0.0,0.0,3.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.3870967741935484,0.37037037037037035,0.07658730158730158,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e74b83fd436a,rar_science,baseline,,,,,12.0,156.0,,,,,,,,,,,grounding,9.0,44.0,0.0,1.0,1.0,0.0,0.0,6.333333333333333,0.0,0.0,0.0,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.05714285714285714,0.0410958904109589,0.22689594356261023,0.1111111111111111,0.2222222222222222,0.010101010101010102,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e74b83fd436a,rar_science,agentic,,,,,12.0,156.0,,,,,,,,,,,grounding,15.0,44.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,5.533333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41203944203944204,0.4,0.5333333333333333,0.015873015873015876,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-e74b83fd436a,rar_science,agentic-tools,,,,,12.0,156.0,,,,,,,,,,,grounding,16.0,44.0,0.0,1.0,1.0,0.0,0.0,5.375,0.0625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187026515151515,0.4375,0.5625,0.0140625,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-ea25bcc0bf72,rar_science,shipped,,,,,21.0,24.0,,,,,,,,,,,grounding,7.0,15.0,0.0,1.0,1.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,3.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.0,0.5185185185185185,0.5714285714285713,0.0347985347985348,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-ea25bcc0bf72,rar_science,baseline,,,,,21.0,24.0,,,,,,,,,,,grounding,7.0,15.0,0.2857142857142857,1.0,0.7142857142857143,0.16666666666666666,0.17857142857142855,2.142857142857143,0.2857142857142857,0.0,0.0,5.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.125,0.12499999999999999,0.0496031746031746,0.0,0.0,0.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-ea25bcc0bf72,rar_science,agentic,,,,,21.0,24.0,,,,,,,,,,,grounding,8.0,15.0,0.0,1.0,1.0,0.0,0.0,3.875,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-ea25bcc0bf72,rar_science,agentic-tools,,,,,21.0,24.0,,,,,,,,,,,grounding,7.0,15.0,0.0,1.0,1.0,0.0,0.0,3.857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.043478260869565216,0.14516129032258063,0.0,0.0,0.0,0.047619047619047616,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-eca9a0437743,rar_science,shipped,,,,,32.0,11.0,,,,,,,,,,,grounding,7.0,7.0,0.2857142857142857,1.0,0.7142857142857143,0.27586206896551724,0.23333333333333328,1.0,0.7142857142857143,0.0,0.0,3.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.13793103448275862,0.11666666666666664,0.0,0.0,0.0,0.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-eca9a0437743,rar_science,baseline,,,,,32.0,11.0,,,,,,,,,,,grounding,10.0,7.0,0.4,1.0,0.6,0.2777777777777778,0.37209302325581395,0.8,0.8,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.1,0.1388888888888889,0.186046511627907,0.0,0.0,0.0,0.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-eca9a0437743,rar_science,agentic,,,,,32.0,11.0,,,,,,,,,,,grounding,16.0,7.0,0.25,1.0,0.75,0.24,0.2631578947368421,1.0625,0.6875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-eca9a0437743,rar_science,agentic-tools,,,,,32.0,11.0,,,,,,,,,,,grounding,16.0,7.0,0.1875,1.0,0.8125,0.20754716981132076,0.19047619047619047,1.4375,0.5625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-f6b7d71c6b3c,rar_science,shipped,,,,,74.0,22.0,,,,,,,,,,,grounding,7.0,27.0,0.14285714285714285,1.0,0.8571428571428572,0.10344827586206896,0.05084745762711864,3.5714285714285716,0.14285714285714285,0.0,0.0,6.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.4482758620689655,0.38983050847457623,0.0,0.0,0.0,0.03896103896103896,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-f6b7d71c6b3c,rar_science,baseline,,,,,74.0,22.0,,,,,,,,,,,grounding,15.0,27.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,2.8666666666666667,0.06666666666666667,0.0,0.0,1.0,0.0,0.2,0.13333333333333333,0.2,0.0,0.16981132075471697,0.17829457364341086,0.0044444444444444444,0.0,0.0,0.016883116883116885,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-f6b7d71c6b3c,rar_science,agentic,,,,,74.0,22.0,,,,,,,,,,,grounding,16.0,27.0,0.0,0.75,0.75,0.0,0.0,3.0625,0.125,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.07936507936507936,0.078125,0.0,0.0,0.0,0.057692307692307696,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-f6b7d71c6b3c,rar_science,agentic-tools,,,,,74.0,22.0,,,,,,,,,,,grounding,15.0,27.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,3.2666666666666666,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.09433962264150944,0.07936507936507936,0.005128205128205128,0.0,0.0,0.024444444444444446,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-f6b96b82605e,rar_science,shipped,,,,,23.0,9.0,,,,,,,,,,,grounding,7.0,13.0,0.14285714285714285,1.0,0.8571428571428572,0.08695652173913043,0.06122448979591836,3.2857142857142856,0.14285714285714285,0.0,0.0,5.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.30434782608695654,0.2653061224489796,0.0,0.0,0.0,0.031746031746031744,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-f6b96b82605e,rar_science,baseline,,,,,23.0,9.0,,,,,,,,,,,grounding,7.0,13.0,0.0,1.0,1.0,0.0,0.0,4.142857142857143,0.14285714285714285,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.4,0.33898305084745756,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-f6b96b82605e,rar_science,agentic,,,,,23.0,9.0,,,,,,,,,,,grounding,8.0,13.0,0.0,1.0,1.0,0.0,0.0,4.375,0.0,0.0,0.0,1.0,0.0,0.375,0.0,0.375,0.0,0.3333333333333333,0.3768115942028985,0.030357142857142857,0.0,0.0,0.027777777777777776,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-f6b96b82605e,rar_science,agentic-tools,,,,,23.0,9.0,,,,,,,,,,,grounding,7.0,13.0,0.0,1.0,1.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-f83b10fdfa1f,rar_science,shipped,,,,,128.0,133.0,,,,,,,,,,,grounding,8.0,35.0,0.0,1.0,1.0,0.0,0.0,3.125,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.125,0.125,0.04821428571428571,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
