qid,n_items,pitfall_mirror_max,n_pitfall_mirrors,max_cos,mean_cos,max_jaccard,mean_jaccard,max_cos_same_marks,n_pairs,n_pairs_ge_0.5,n_pairs_ge_0.7,n_true_pairs_ge_0.5,n_true_pairs_ge_0.7
rar_medicine:12316,11,0.47385263442993164,0,0.4288075864315033,0.12821318209171295,0.23076923076923078,0.04289987789987791,0.0,55,0,0,0,0
rar_medicine:12322,10,0.6976884007453918,0,0.6774613857269287,0.11806690692901611,0.38461538461538464,0.04639160900254812,0.014320101588964462,45,2,0,0,0
rar_medicine:12326,15,0.48569899797439575,0,0.46980345249176025,0.11704564094543457,0.23076923076923078,0.026963265492677257,0.0,105,0,0,0,0
rar_medicine:12327,10,0.04783317446708679,0,0.7256845831871033,0.08867185562849045,0.5555555555555556,0.03692850359517026,0.0,45,1,1,0,0
rar_medicine:12328,10,0.23708927631378174,0,0.5298160314559937,0.10982118546962738,0.3125,0.04341355840581847,0.0,45,2,0,0,0
rar_medicine:12329,8,0.4104878306388855,0,0.8010456562042236,0.24550284445285797,0.6,0.10984926865483034,0.8010456562042236,28,1,1,1,1
rar_medicine:12332,8,0.4494209587574005,0,0.5590079426765442,0.15150807797908783,0.3333333333333333,0.028546418567426964,0.0,28,1,0,0,0
rar_medicine:12336,10,0.0,0,0.636125922203064,0.18853308260440826,0.45454545454545453,0.061461508716410686,0.4834388494491577,45,1,0,0,0
rar_medicine:12342,7,0.46951499581336975,0,0.7071170210838318,0.18478335440158844,0.45454545454545453,0.0751630955412468,0.0,21,1,1,0,0
rar_medicine:12344,10,0.44301465153694153,0,0.39807137846946716,0.07672732323408127,0.2,0.033953278021905474,0.0,45,0,0,0,0
rar_medicine:12347,11,0.21629828214645386,0,0.30873721837997437,0.06513743102550507,0.09090909090909091,0.019168843634084273,0.11134468019008636,55,0,0,0,0
rar_medicine:12349,12,0.2546573281288147,0,0.5918083786964417,0.10607156902551651,0.3333333333333333,0.03723638645183819,0.0,66,2,0,0,0
rar_medicine:12350,8,0.12890425324440002,0,0.511320948600769,0.12597420811653137,0.16666666666666666,0.031773350365787344,0.0,28,1,0,0,0
rar_medicine:12355,12,0.3888612389564514,0,0.4951140880584717,0.08182011544704437,0.21428571428571427,0.02205887006583601,0.0,66,0,0,0,0
rar_medicine:12356,8,0.47596603631973267,0,0.46222802996635437,0.10553383082151413,0.26666666666666666,0.04542474373301441,0.0,28,0,0,0,0
rar_medicine:12358,9,0.1860608458518982,0,0.4848449230194092,0.12325482815504074,0.5,0.0717907169098166,0.0,36,0,0,0,0
rar_medicine:12359,9,0.27224797010421753,0,0.447902649641037,0.14221416413784027,0.25,0.05143625445006296,0.0,36,0,0,0,0
rar_medicine:12360,9,0.13132573664188385,0,0.7398873567581177,0.19242142140865326,0.3,0.0659970390233548,0.0,36,5,1,0,0
rar_medicine:12361,9,0.2571333348751068,0,0.49286335706710815,0.051674775779247284,0.2,0.013383838383838385,0.2570793032646179,36,0,0,0,0
rar_medicine:12362,11,0.7718021273612976,0,0.7038521766662598,0.13387919962406158,0.5,0.05496541337450428,0.0,55,1,1,0,0
rar_medicine:12364,9,0.1522347629070282,0,0.5382170081138611,0.10152623057365417,0.3,0.044303740014524334,0.09901493787765503,36,1,0,0,0
rar_medicine:12365,10,0.42332038283348083,0,0.42400068044662476,0.0670805275440216,0.25,0.016404909542164444,0.0,45,0,0,0,0
rar_medicine:12366,10,0.29090774059295654,0,0.5077431201934814,0.11992020159959793,0.2777777777777778,0.0404927330056329,0.0,45,1,0,0,0
rar_medicine:12367,10,0.23404833674430847,0,0.3367184102535248,0.10168591886758804,0.15384615384615385,0.04565541661258895,0.0,45,0,0,0,0
rar_medicine:12368,9,0.13960076868534088,0,0.4408791661262512,0.15298938751220703,0.16666666666666666,0.03538077980479941,0.0,36,0,0,0,0
rar_medicine:12369,9,0.18713152408599854,0,0.39166000485420227,0.10068054497241974,0.14285714285714285,0.025001945222533455,0.0,36,0,0,0,0
rar_medicine:12371,10,0.4714479148387909,0,0.5536715984344482,0.11361997574567795,0.23076923076923078,0.03307322307322307,0.0,45,1,0,0,0
rar_medicine:12372,11,0.6874114274978638,0,0.6619318127632141,0.28264421224594116,0.36363636363636365,0.09695142272119474,0.0,55,9,0,0,0
rar_medicine:12374,10,0.0,0,0.3014741837978363,0.04599456116557121,0.15384615384615385,0.01479867760569515,0.0,45,0,0,0,0
rar_medicine:12376,8,0.3093123733997345,0,0.5027132630348206,0.16599984467029572,0.3,0.06786769194857431,0.0,28,1,0,0,0
rar_medicine:12377,11,0.5730119943618774,0,0.5444363355636597,0.12734851241111755,0.4,0.04108095277753498,0.0,55,1,0,0,0
rar_medicine:12379,10,0.565858006477356,0,0.6808269619941711,0.06032878905534744,0.2222222222222222,0.016049382716049384,0.0,45,2,0,0,0
rar_medicine:12389,10,0.6002883315086365,0,0.5597816705703735,0.1957331746816635,0.26666666666666666,0.04223545966322024,0.0,45,2,0,0,0
rar_medicine:12390,8,0.09665493667125702,0,0.522346019744873,0.1294253021478653,0.36363636363636365,0.0458492283859931,0.0,28,1,0,0,0
rar_medicine:12391,8,0.4221187233924866,0,0.5836729407310486,0.13529883325099945,0.2857142857142857,0.06963559607992381,0.0,28,1,0,0,0
rar_medicine:12393,10,0.0764266848564148,0,0.3575529456138611,0.06692467629909515,0.18181818181818182,0.01789041205707872,0.2988396883010864,45,0,0,0,0
rar_medicine:12395,10,0.4016347825527191,0,0.5727875828742981,0.17694364488124847,0.3333333333333333,0.05236185602800669,0.0,45,1,0,0,0
rar_medicine:12399,8,0.2945118546485901,0,0.5372653007507324,0.185604065656662,0.21428571428571427,0.05448047440666857,0.0,28,1,0,0,0
rar_medicine:12400,9,0.6816707849502563,0,0.6615493297576904,0.0858984962105751,0.36363636363636365,0.039691789691789686,0.6615493297576904,36,1,0,1,0
rar_medicine:12403,10,0.24691131711006165,0,0.39712584018707275,0.08128797262907028,0.14285714285714285,0.012212047212047213,0.0,45,0,0,0,0
rar_medicine:12404,12,0.8273768424987793,1,0.7366639375686646,0.10243931412696838,0.2727272727272727,0.04224139983709361,0.0,66,3,1,0,0
rar_medicine:12406,9,0.0,0,0.6071499586105347,0.23232994973659515,0.23076923076923078,0.04705632965436887,0.0,36,4,0,0,0
rar_medicine:12409,10,0.265562504529953,0,0.6176199913024902,0.12164270877838135,0.21428571428571427,0.048789962760551,0.6176199913024902,45,1,0,1,0
rar_medicine:12413,10,0.34332042932510376,0,0.7713546752929688,0.21605108678340912,0.3333333333333333,0.04679413179413179,0.0,45,3,1,0,0
rar_medicine:12415,9,0.23816461861133575,0,0.6175466179847717,0.10228195041418076,0.26666666666666666,0.05069348818058829,0.0,36,2,0,0,0
rar_medicine:12419,8,0.49275463819503784,0,0.5056411027908325,0.23723813891410828,0.29411764705882354,0.09833444904288176,0.45205044746398926,28,1,0,0,0
rar_medicine:12425,10,0.7397677302360535,0,0.6633211970329285,0.14736495912075043,0.4,0.0334628951295618,0.6633211970329285,45,2,0,1,0
rar_medicine:12426,9,0.08280976861715317,0,0.2969623804092407,0.08191464096307755,0.26666666666666666,0.07397193402095364,0.0,36,0,0,0,0
rar_medicine:12427,10,0.034132085740566254,0,0.5867784023284912,0.08937349170446396,0.26666666666666666,0.029104924620920493,0.0,45,1,0,0,0
rar_medicine:12432,7,0.5180256366729736,0,0.4823152422904968,0.13141047954559326,0.5,0.06504210075638647,0.0,21,0,0,0,0
rar_medicine:12434,9,0.48268523812294006,0,0.5845922231674194,0.20249348878860474,0.5,0.12744022498924462,0.3050256371498108,36,2,0,0,0
rar_medicine:12443,10,0.2945954501628876,0,0.2850143313407898,0.04864836856722832,0.18181818181818182,0.017366522366522367,0.0,45,0,0,0,0
rar_medicine:12447,9,0.5074006915092468,0,0.56278395652771,0.11909306049346924,0.29411764705882354,0.054167110313911145,0.014517603442072868,36,1,0,0,0
rar_medicine:12449,10,0.8700973391532898,1,0.8361982107162476,0.17162668704986572,0.5,0.06850963850963851,0.0,45,5,1,0,0
rar_medicine:12450,9,0.23969537019729614,0,0.38636907935142517,0.10906016826629639,0.16666666666666666,0.02683674350341017,0.0,36,0,0,0,0
rar_medicine:12456,7,0.13353833556175232,0,0.4246331453323364,0.14038115739822388,0.14285714285714285,0.03542472544573385,0.0,21,0,0,0,0
rar_medicine:12458,10,0.16552497446537018,0,0.5316929817199707,0.10803011059761047,0.1875,0.03501896920111574,0.49971434473991394,45,1,0,0,0
rar_medicine:12459,9,0.4511062502861023,0,0.6251015067100525,0.18823495507240295,0.3076923076923077,0.07438673118820177,0.0,36,1,0,0,0
rar_medicine:12462,10,0.4064861834049225,0,0.37735486030578613,0.06813280284404755,0.2,0.027654814321480984,0.0,45,0,0,0,0
rar_medicine:12465,10,0.6286502480506897,0,0.5969526767730713,0.12047737091779709,0.3333333333333333,0.05036630351645833,0.0,45,3,0,0,0
rar_medicine:12467,10,0.5231147408485413,0,0.6418646574020386,0.11236878484487534,0.2631578947368421,0.04175270568975419,0.0,45,1,0,0,0
rar_medicine:12471,9,0.7155018448829651,0,0.7014032006263733,0.1865503340959549,0.5,0.06823793243511017,0.7014032006263733,36,6,1,1,1
rar_medicine:12473,9,0.42963993549346924,0,0.5108445882797241,0.19845853745937347,0.2,0.0713509665715548,0.0,36,1,0,0,0
rar_medicine:12474,10,0.23296914994716644,0,0.35874372720718384,0.1025787964463234,0.23529411764705882,0.03182871199932716,0.0,45,0,0,0,0
rar_medicine:12475,10,0.5678417682647705,0,0.5800120234489441,0.15515175461769104,0.42857142857142855,0.07725044381907127,0.5754102468490601,45,3,0,1,0
rar_medicine:12477,10,0.19981740415096283,0,0.571648120880127,0.04231034219264984,0.3333333333333333,0.012508621982306194,0.0,45,1,0,0,0
rar_medicine:12478,11,0.662543535232544,0,0.6726155281066895,0.09056965261697769,0.36363636363636365,0.03218927240317614,0.0,55,2,0,0,0
rar_medicine:12481,8,0.678803563117981,0,0.6354517936706543,0.13872472941875458,0.625,0.06871665041307899,0.0,28,2,0,0,0
rar_medicine:12483,7,0.02846715785562992,0,0.3495400846004486,0.09825528413057327,0.14285714285714285,0.030393746465175037,0.0,21,0,0,0,0
rar_medicine:12485,11,0.3492005467414856,0,0.418830543756485,0.07878399640321732,0.23076923076923078,0.025583053310326034,0.0,55,0,0,0,0
rar_medicine:12488,12,0.553108811378479,0,0.5563122034072876,0.18224038183689117,0.2727272727272727,0.07414339779066771,0.0,66,4,0,0,0
rar_medicine:12490,9,0.3356464207172394,0,0.5450154542922974,0.1678946614265442,0.2222222222222222,0.04428682020593785,0.0,36,2,0,0,0
rar_medicine:12496,9,0.26457756757736206,0,0.6245365142822266,0.23008108139038086,0.42857142857142855,0.08045206367897287,0.0,36,2,0,0,0
rar_medicine:12497,11,0.11913406848907471,0,0.5060462951660156,0.07013965398073196,0.25,0.03033424092247622,0.0,55,1,0,0,0
rar_medicine:12501,10,0.29117172956466675,0,0.4915611743927002,0.11612791568040848,0.23076923076923078,0.039952716129186716,0.19339486956596375,45,0,0,0,0
rar_medicine:12503,10,0.14065827429294586,0,0.5537275075912476,0.08971678465604782,0.125,0.02378195878195878,0.0,45,2,0,0,0
rar_medicine:12504,9,0.8971695899963379,2,0.8701775074005127,0.21288029849529266,0.7142857142857143,0.10719786749198514,0.0,36,3,2,0,0
rar_medicine:12505,9,0.3918869197368622,0,0.48191335797309875,0.11318410933017731,0.18181818181818182,0.05174033482857012,0.0,36,0,0,0,0
rar_medicine:12507,10,0.712296724319458,0,0.6572789549827576,0.18836253881454468,0.625,0.08054621304621305,0.5529062151908875,45,8,0,1,0
rar_medicine:12509,10,0.21924550831317902,0,0.6677999496459961,0.12610815465450287,0.25,0.04975749559082892,0.0,45,2,0,0,0
rar_medicine:12520,10,0.27053341269493103,0,0.6192246675491333,0.1805233359336853,0.25,0.08216329654219456,0.0,45,3,0,0,0
rar_medicine:12523,10,0.61892169713974,0,0.6017628908157349,0.19448143243789673,0.3076923076923077,0.0676743612424727,0.0,45,1,0,0,0
rar_medicine:12524,9,0.7713108658790588,0,0.7387772798538208,0.37374961376190186,0.46153846153846156,0.15372647898770192,0.7387772798538208,36,6,1,1,1
rar_medicine:12527,10,0.4871496558189392,0,0.5669518709182739,0.16172704100608826,0.21428571428571427,0.06541756078649784,0.0,45,1,0,0,0
rar_medicine:12529,10,0.8213545680046082,1,0.7923223972320557,0.09403722733259201,0.5,0.02623456790123457,0.7923223972320557,45,1,1,1,1
rar_medicine:12530,11,0.5842210054397583,0,0.57211834192276,0.11174770444631577,0.4,0.03437211778120869,0.0,55,1,0,0,0
rar_medicine:12533,8,0.4798339307308197,0,0.5348578095436096,0.2153416872024536,0.38461538461538464,0.09133801968830717,0.0,28,2,0,0,0
rar_medicine:12536,7,0.18864861130714417,0,0.6273931860923767,0.26824235916137695,0.375,0.09404567863214479,0.0,21,1,0,0,0
rar_medicine:12537,12,0.1757562905550003,0,0.6304582953453064,0.1443512737751007,0.5454545454545454,0.05126283308300343,0.0,66,3,0,0,0
rar_medicine:12539,9,0.037880606949329376,0,0.5646234154701233,0.0657719075679779,0.125,0.01108500417710944,0.529436469078064,36,2,0,1,0
rar_medicine:12540,10,0.49517786502838135,0,0.5557522773742676,0.27015864849090576,0.2857142857142857,0.12034750900591971,0.0,45,1,0,0,0
rar_medicine:12550,11,0.4669678211212158,0,0.491571843624115,0.12680692970752716,0.2222222222222222,0.043727648106342165,0.0,55,0,0,0,0
rar_medicine:12551,9,0.05737318843603134,0,0.4963904321193695,0.17973758280277252,0.3333333333333333,0.09184514984308584,0.0,36,0,0,0,0
rar_medicine:12555,10,0.2371322512626648,0,0.3630724549293518,0.08101490885019302,0.23076923076923078,0.05780724855544256,0.0,45,0,0,0,0
rar_medicine:12559,11,0.48601049184799194,0,0.4791701138019562,0.10781710594892502,0.17647058823529413,0.023449431935922225,0.013715196400880814,55,0,0,0,0
rar_medicine:12561,10,0.5304322838783264,0,0.7581552267074585,0.20503555238246918,0.5555555555555556,0.06137282241513407,0.0,45,2,1,0,0
rar_medicine:12570,13,0.3963924050331116,0,0.45872318744659424,0.07747437059879303,0.25,0.023048763914148528,0.0,78,0,0,0,0
rar_medicine:12571,10,0.21869216859340668,0,0.572722852230072,0.14322957396507263,0.21428571428571427,0.05392545267674266,0.0,45,1,0,0,0
rar_medicine:12574,7,0.5293055176734924,0,0.5754465460777283,0.20175717771053314,0.5,0.1113644854743926,0.0,21,1,0,0,0
rar_medicine:12575,9,0.7769858241081238,0,0.7440696358680725,0.11656215786933899,0.375,0.049207351290684626,0.00786754209548235,36,1,1,0,0
rar_medicine:12577,9,0.1721503585577011,0,0.24739931523799896,0.07387296110391617,0.08333333333333333,0.013711724005841652,0.0,36,0,0,0,0
rar_medicine:12578,12,0.3727205693721771,0,0.4966551661491394,0.0757388174533844,0.21428571428571427,0.026569921957622488,0.0,66,0,0,0,0
rar_medicine:12580,9,0.5958858132362366,0,0.6039174795150757,0.13346652686595917,0.4375,0.06330587125865765,0.0,36,1,0,0,0
rar_medicine:12582,12,0.04049181193113327,0,0.35723549127578735,0.06689348071813583,0.16666666666666666,0.015558774014656366,0.0,66,0,0,0,0
rar_medicine:12583,9,0.19407889246940613,0,0.6515592336654663,0.11456024646759033,0.18181818181818182,0.036223961223961224,0.0,36,1,0,0,0
rar_medicine:12588,10,0.14226068556308746,0,0.259897917509079,0.05966730788350105,0.125,0.011801994301994303,0.0,45,0,0,0,0
rar_medicine:12590,10,0.606930136680603,0,0.5970394611358643,0.21749746799468994,0.45454545454545453,0.048539608539608536,0.21511013805866241,45,2,0,0,0
rar_medicine:12591,10,0.06082043796777725,0,0.4146350026130676,0.08805688470602036,0.1875,0.02682955309149952,0.0,45,0,0,0,0
rar_medicine:12592,9,0.12515568733215332,0,0.41257724165916443,0.09592697024345398,0.16666666666666666,0.024315315078988972,0.1105680987238884,36,0,0,0,0
rar_medicine:12594,10,0.793251633644104,0,0.8479322195053101,0.2312108725309372,0.6666666666666666,0.1394607951960893,0.7162998914718628,45,7,4,1,1
rar_medicine:12596,9,0.5229004621505737,0,0.4931058883666992,0.17725665867328644,0.2727272727272727,0.04840272338982349,0.0,36,0,0,0,0
rar_medicine:12608,8,0.17986051738262177,0,0.5368269085884094,0.12805096805095673,0.3125,0.048669349656191754,0.0,28,1,0,0,0
rar_medicine:12611,9,0.4670218825340271,0,0.5970509648323059,0.09415163844823837,0.2222222222222222,0.03673281879657794,0.0,36,1,0,0,0
rar_medicine:12612,9,0.1093142032623291,0,0.33755987882614136,0.062077052891254425,0.21428571428571427,0.019309735457181273,0.007078326772898436,36,0,0,0,0
rar_medicine:12613,10,0.21389630436897278,0,0.2955191731452942,0.10619305819272995,0.13333333333333333,0.023839869281045752,0.0,45,0,0,0,0
rar_medicine:12614,10,0.5991993546485901,0,0.7683560252189636,0.19763951003551483,0.7142857142857143,0.07651723682425436,0.0,45,4,1,0,0
rar_medicine:12616,12,0.6600051522254944,0,0.6734775304794312,0.06926451623439789,0.4117647058823529,0.028340644918414468,0.05074431374669075,66,1,0,0,0
rar_medicine:12622,7,0.20872904360294342,0,0.3873920440673828,0.11651431769132614,0.11764705882352941,0.03298316402584426,0.0,21,0,0,0,0
rar_medicine:12625,10,0.3874024450778961,0,0.5469666719436646,0.09041547030210495,0.16666666666666666,0.02785307285307285,0.031035268679261208,45,1,0,0,0
rar_medicine:12627,10,0.19326749444007874,0,0.3704712986946106,0.09122376143932343,0.17647058823529413,0.023696182176574335,0.0,45,0,0,0,0
rar_medicine:12628,11,0.12200392037630081,0,0.6872040033340454,0.16900186240673065,0.3333333333333333,0.06812368058498089,0.0,55,1,0,0,0
rar_medicine:12631,10,0.43197426199913025,0,0.4183550179004669,0.06744642555713654,0.2222222222222222,0.02208883708883709,0.399491548538208,45,0,0,0,0
rar_medicine:12633,10,0.7021155953407288,0,0.7340870499610901,0.06811707466840744,0.2,0.02208892958892959,0.0,45,1,1,0,0
rar_medicine:12635,11,0.7064917683601379,0,0.7119395732879639,0.17015251517295837,0.45454545454545453,0.061160383694861604,0.0,55,6,1,0,0
rar_medicine:12639,10,0.21508264541625977,0,0.7015337944030762,0.18672750890254974,0.4444444444444444,0.11287786058683891,0.0,45,2,1,0,0
rar_medicine:12643,10,0.38433754444122314,0,0.4867434501647949,0.14635823667049408,0.16666666666666666,0.05122100122100122,0.0,45,0,0,0,0
rar_medicine:12646,10,0.8101799488067627,1,0.7677739858627319,0.1643870621919632,0.7142857142857143,0.08814398564398564,0.0,45,3,1,0,0
rar_medicine:12649,9,0.3211092948913574,0,0.7586319446563721,0.11075744032859802,0.36363636363636365,0.032560533602200264,0.0,36,1,1,0,0
rar_medicine:12651,11,0.3764796853065491,0,0.4233490824699402,0.11157861351966858,0.18181818181818182,0.023118358171834108,0.0,55,0,0,0,0
rar_medicine:12659,14,0.35267770290374756,0,0.4068678617477417,0.0767374336719513,0.23076923076923078,0.029373277186273184,0.0,91,0,0,0,0
rar_medicine:12660,10,0.16857919096946716,0,0.44305506348609924,0.08519789576530457,0.18181818181818182,0.02557736381265793,0.0,45,0,0,0,0
rar_medicine:12665,8,0.7494822144508362,0,0.7105748057365417,0.3322942554950714,0.6,0.18163060095833208,0.0,28,6,1,0,0
rar_medicine:12670,11,0.49129602313041687,0,0.5025855302810669,0.12137667089700699,0.26666666666666666,0.04146939396095039,0.0,55,1,0,0,0
rar_medicine:12672,8,0.2195650041103363,0,0.31984400749206543,0.10058433562517166,0.14285714285714285,0.040806936809811636,0.0,28,0,0,0,0
rar_medicine:12673,9,0.4172458052635193,0,0.7533931136131287,0.15457461774349213,0.4166666666666667,0.06366702696359558,0.0,36,1,1,0,0
rar_medicine:12678,11,0.10272539407014847,0,0.6495069265365601,0.11020637303590775,0.3333333333333333,0.041443442178736294,0.6495069265365601,55,1,0,1,0
rar_medicine:12683,10,0.28795453906059265,0,0.712602972984314,0.21564389765262604,0.38461538461538464,0.07778083028083028,0.0,45,1,1,0,0
rar_medicine:12684,9,0.07515954226255417,0,0.4452953636646271,0.09691841900348663,0.21428571428571427,0.03509148337902208,0.0,36,0,0,0,0
rar_medicine:12685,9,0.6696484684944153,0,0.6288486123085022,0.09282410144805908,0.375,0.047867063492063495,0.008976771496236324,36,1,0,0,0
rar_medicine:12686,11,0.11625266075134277,0,0.44749152660369873,0.057205621153116226,0.15384615384615385,0.016024808524808528,0.0,55,0,0,0,0
rar_medicine:12687,10,0.12905654311180115,0,0.4799432158470154,0.0831102728843689,0.26666666666666666,0.030894708591123542,0.0,45,0,0,0,0
rar_medicine:12688,9,0.16045242547988892,0,0.5790623426437378,0.17519646883010864,0.3,0.048635700719034045,0.5790623426437378,36,4,0,4,0
rar_medicine:12693,9,0.152149960398674,0,0.22963686287403107,0.0722770169377327,0.10526315789473684,0.024650747238466535,0.0,36,0,0,0,0
rar_medicine:12696,9,0.575605571269989,0,0.513140082359314,0.138671875,0.18181818181818182,0.04654918298171652,0.0,36,1,0,0,0
rar_medicine:12698,8,0.6265564560890198,0,0.5934287905693054,0.15782514214515686,0.3076923076923077,0.0713252608735802,0.09530463814735413,28,1,0,0,0
rar_medicine:12700,10,0.4813731908798218,0,0.48666438460350037,0.1124773770570755,0.1875,0.04692239003175872,0.0,45,0,0,0,0
rar_medicine:12703,10,0.7599852681159973,0,0.7437126636505127,0.12667334079742432,0.36363636363636365,0.04219610722190702,0.0,45,1,1,0,0
rar_medicine:12704,10,0.6534867882728577,0,0.6445534229278564,0.11684919893741608,0.3076923076923077,0.03427316510649844,0.0,45,1,0,0,0
rar_medicine:12705,12,0.8449904918670654,1,0.8293187022209167,0.1832524836063385,0.6,0.10116574413119586,0.575472891330719,66,10,1,3,0
rar_medicine:12706,10,0.08345523476600647,0,0.42268842458724976,0.07978306710720062,0.14285714285714285,0.02384550176345842,0.0,45,0,0,0,0
rar_medicine:12707,9,0.03687816858291626,0,0.4890909194946289,0.11907926201820374,0.25,0.04332863487275252,0.0,36,0,0,0,0
rar_medicine:12708,10,0.46631500124931335,0,0.5812427401542664,0.07434200495481491,0.2,0.020819088319088318,0.0,45,1,0,0,0
rar_medicine:12712,10,0.0993846207857132,0,0.3830897808074951,0.08398513495922089,0.2,0.029749960413015107,0.0,45,0,0,0,0
rar_medicine:12715,10,0.31744712591171265,0,0.44099190831184387,0.13041076064109802,0.2,0.03262228283126116,0.0,45,0,0,0,0
rar_medicine:12717,10,0.4227115511894226,0,0.4115406274795532,0.07073158770799637,0.25,0.02162930474333983,0.028720159083604813,45,0,0,0,0
rar_medicine:12718,9,0.28747546672821045,0,0.6677851676940918,0.14798107743263245,0.2857142857142857,0.058733588941922266,0.11252883821725845,36,1,0,0,0
rar_medicine:12719,11,0.3763260245323181,0,0.6308426260948181,0.16275116801261902,0.23076923076923078,0.06166026635277973,0.0,55,1,0,0,0
rar_medicine:12721,8,0.2344270795583725,0,0.484199583530426,0.12496935576200485,0.25,0.042015314897888976,0.0,28,0,0,0,0
rar_medicine:12723,9,0.5968718528747559,0,0.5744084119796753,0.11387088894844055,0.3333333333333333,0.04114774114774114,0.0,36,1,0,0,0
rar_medicine:12724,9,0.25687265396118164,0,0.42965996265411377,0.10651512444019318,0.16666666666666666,0.026330382580382578,0.0,36,0,0,0,0
rar_medicine:12733,9,0.1890907883644104,0,0.40840622782707214,0.1001521646976471,0.2,0.03804012345679012,0.0,36,0,0,0,0
rar_medicine:12735,8,0.47775858640670776,0,0.4780874252319336,0.10557234287261963,0.18181818181818182,0.027819764269344103,0.0,28,0,0,0,0
rar_medicine:12736,9,0.7127790451049805,0,0.6789925694465637,0.1046554297208786,0.36363636363636365,0.040420146302499245,0.6789925694465637,36,2,0,2,0
rar_medicine:12737,8,0.6284521222114563,0,0.5715603828430176,0.08776357024908066,0.5,0.06458333333333334,0.0,28,1,0,0,0
rar_medicine:12740,9,0.47200536727905273,0,0.4457780718803406,0.1251164972782135,0.16666666666666666,0.050709828670354985,0.0,36,0,0,0,0
rar_medicine:12742,10,0.48137909173965454,0,0.5664157867431641,0.1372498720884323,0.2727272727272727,0.05557424057424057,0.0,45,2,0,0,0
rar_medicine:12743,9,0.4658752679824829,0,0.5703423619270325,0.20741118490695953,0.2,0.07111943974689071,0.0,36,1,0,0,0
rar_medicine:12744,8,0.460936963558197,0,0.6935327649116516,0.22880302369594574,0.35294117647058826,0.07223449096237686,0.0,28,2,0,0,0
rar_medicine:12752,10,0.391961008310318,0,0.5929104089736938,0.15078112483024597,0.5,0.07246825881758802,0.0,45,1,0,0,0
rar_medicine:12755,9,0.7922945618629456,0,0.8351545333862305,0.21585538983345032,0.7692307692307693,0.1125320121675901,0.0,36,3,3,0,0
rar_medicine:12759,10,0.33053985238075256,0,0.31495147943496704,0.09515730291604996,0.2,0.05394026271477253,0.0,45,0,0,0,0
rar_medicine:12760,10,0.29757264256477356,0,0.5613674521446228,0.17397001385688782,0.3076923076923077,0.06833907187106361,0.0,45,1,0,0,0
rar_medicine:12762,10,0.16504094004631042,0,0.34277987480163574,0.10466128587722778,0.17647058823529413,0.04636904079370539,0.0,45,0,0,0,0
rar_medicine:12765,9,0.09679658710956573,0,0.29567718505859375,0.06570714712142944,0.11764705882352941,0.02774024165984726,0.0,36,0,0,0,0
rar_medicine:12766,9,0.35858654975891113,0,0.44297367334365845,0.08385761082172394,0.25,0.02131155881155881,0.0,36,0,0,0,0
rar_medicine:12770,8,0.23525087535381317,0,0.5249333381652832,0.14864011108875275,0.18181818181818182,0.040704632668918383,0.0,28,1,0,0,0
rar_medicine:12772,12,0.09162723273038864,0,0.4516450762748718,0.08127391338348389,0.26666666666666666,0.023602790398456034,0.0,66,0,0,0,0
rar_medicine:12774,10,0.6517189741134644,0,0.6113017797470093,0.1233842521905899,0.42857142857142855,0.04733108118041039,0.11848660558462143,45,2,0,0,0
rar_medicine:12776,10,0.7693778276443481,0,0.7240824103355408,0.13488760590553284,0.4444444444444444,0.059004452337785666,0.7240824103355408,45,1,1,1,1
rar_medicine:12782,11,0.34623339772224426,0,0.436500608921051,0.11157593876123428,0.23076923076923078,0.03794831157834253,0.0,55,0,0,0,0
rar_medicine:12789,9,0.1606329381465912,0,0.4985428750514984,0.10888715088367462,0.3,0.030004717504717504,0.0,36,0,0,0,0
rar_medicine:12790,9,0.26034456491470337,0,0.3539866507053375,0.10109658539295197,0.125,0.01957502374169041,0.0,36,0,0,0,0
rar_medicine:12791,11,0.0,0,0.40852290391921997,0.11032760888338089,0.15384615384615385,0.030493558728852847,0.0,55,0,0,0,0
rar_medicine:12792,11,0.4213934540748596,0,0.41181933879852295,0.14920268952846527,0.3,0.052619602541499534,0.0,55,0,0,0,0
rar_medicine:12793,8,0.36580681800842285,0,0.524773895740509,0.1479656845331192,0.375,0.04766414141414142,0.0,28,1,0,0,0
rar_medicine:12796,9,0.6087551116943359,0,0.5863403081893921,0.09763578325510025,0.23076923076923078,0.0320991479853709,0.0,36,1,0,0,0
rar_medicine:12798,10,0.284736305475235,0,0.5380001664161682,0.11673040688037872,0.2857142857142857,0.03388074888074887,0.0,45,2,0,0,0
rar_medicine:12800,9,0.26366889476776123,0,0.5662470459938049,0.1530112624168396,0.2,0.0605499012845504,0.0,36,1,0,0,0
rar_medicine:12803,10,0.5182967185974121,0,0.5893511772155762,0.1386583149433136,0.3333333333333333,0.06164512321375066,0.0,45,2,0,0,0
rar_medicine:12806,9,0.650467038154602,0,0.6823078989982605,0.21549467742443085,0.3,0.058244660205444526,0.0,36,2,0,0,0
rar_medicine:12808,7,0.25896263122558594,0,0.5835107564926147,0.2861018180847168,0.26666666666666666,0.10450333979745745,0.0,21,2,0,0,0
rar_medicine:12810,7,0.6085238456726074,0,0.5172789096832275,0.3185548484325409,0.23076923076923078,0.13482687946973662,0.0,21,1,0,0,0
