uid,domain,rubric_source,n_items,n_subparts,subpart_kind,is_mcq,question_words,reference_words,items_per_subpart,weight_mass,weight_mass_per_criterion,paper_weight_mass,paper_weight_mass_per_criterion,n_subparts_scored,n_orphan_subparts,orphan_subpart_rate,mean_best_subpart_overlap,error,_family,n_criteria,n_question_anchors,generic_criterion_rate,generic_rate_permuted,specificity_lift,weight_mass_on_generic_raw,weight_mass_on_generic_paper,mean_anchors_per_criterion,weak_grounding_rate,recyclable_rate,mass_produced_title_rate,max_title_reuse,title_reuse_ge2_rate,subjective_rate,style_rate,subjective_or_style_rate,generic_and_subjective_rate,weight_mass_on_subjective,weight_mass_on_subjective_paper,mean_trigram_overlap_with_reference,criteria_with_ge50pct_trigram_overlap,criteria_with_ge30pct_trigram_overlap,mean_4gram_overlap_with_question,n_generic,n_criteria_scored,checks,compliance_rate,fully_compliant_rubric,item_count_ok,polarity_single_rate,negative_weight_rate,weight_order_violation_rate,weight_order_violation_pair_rate,pitfall_mirror_rate,n_pitfall_mirrors,max_pitfall_mirror_similarity,pitfall_fraction,weight_band_rate,unclassified_polarity_rate,check_item_count_7_20_rate,check_title_2_to_4_words_rate,check_description_single_sentence_rate,check_category_legal_rate,check_weight_in_range_rate,check_weight_matches_band_rate,check_pitfall_opener_rate,check_rar_keys_only_rate,check_no_verbatim_copy_rate,check_self_contained_rate,n_weight_order_pairs,pitfall_mirror_pairs
sci-5c5822f383a5,rar_science,shipped,,,,,78.0,188.0,,,,,,,,,,,grounding,8.0,27.0,0.5,1.0,0.5,0.3870967741935484,0.3728813559322034,1.25,0.625,0.0,0.0,2.0,0.125,0.75,0.0,0.75,0.375,0.8064516129032258,0.6779661016949151,0.0,0.0,0.0,0.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-5c5822f383a5,rar_science,baseline,,,,,78.0,188.0,,,,,,,,,,,grounding,13.0,27.0,0.38461538461538464,0.8461538461538461,0.4615384615384615,0.37777777777777777,0.3925233644859813,1.4615384615384615,0.5384615384615384,0.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.022222222222222223,0.02803738317757009,0.0,0.0,0.0,0.0,5.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-5c5822f383a5,rar_science,agentic,,,,,78.0,188.0,,,,,,,,,,,grounding,15.0,27.0,0.13333333333333333,1.0,0.8666666666666667,0.10638297872340426,0.0892857142857143,2.066666666666667,0.3333333333333333,0.0,0.0,2.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-5c5822f383a5,rar_science,agentic-goldonly,,,,,78.0,188.0,,,,,,,,,,,grounding,13.0,27.0,0.15384615384615385,1.0,0.8461538461538461,0.14,0.13333333333333336,1.7692307692307692,0.38461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-5c5822f383a5,rar_science,agentic-negonly,,,,,78.0,188.0,,,,,,,,,,,grounding,15.0,27.0,0.13333333333333333,1.0,0.8666666666666667,0.10638297872340426,0.0892857142857143,2.066666666666667,0.3333333333333333,0.0,0.0,2.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-615e52d990f9,rar_science,shipped,,,,,37.0,31.0,,,,,,,,,,,grounding,7.0,9.0,0.5714285714285714,1.0,0.4285714285714286,0.6538461538461539,0.6071428571428571,0.42857142857142855,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.46153846153846156,0.41071428571428564,0.05454545454545455,0.0,0.0,0.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-615e52d990f9,rar_science,baseline,,,,,37.0,31.0,,,,,,,,,,,grounding,13.0,9.0,0.8461538461538461,0.9230769230769231,0.07692307692307698,0.7560975609756098,0.7894736842105264,0.15384615384615385,1.0,0.0,0.0,5.0,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.4634146341463415,0.38947368421052625,0.01183431952662722,0.0,0.0,0.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-615e52d990f9,rar_science,agentic,,,,,37.0,31.0,,,,,,,,,,,grounding,8.0,9.0,0.75,1.0,0.25,0.6190476190476191,0.6909090909090909,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.375,0.375,0.25,0.38095238095238093,0.3818181818181818,0.125,0.125,0.125,0.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-615e52d990f9,rar_science,agentic-goldonly,,,,,37.0,31.0,,,,,,,,,,,grounding,6.0,9.0,0.6666666666666666,1.0,0.33333333333333337,0.5789473684210527,0.5853658536585367,0.6666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.47368421052631576,0.5121951219512195,0.15,0.16666666666666666,0.16666666666666666,0.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-615e52d990f9,rar_science,agentic-negonly,,,,,37.0,31.0,,,,,,,,,,,grounding,15.0,9.0,0.8,1.0,0.19999999999999996,0.6808510638297872,0.7087378640776697,0.3333333333333333,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.3617021276595745,0.35922330097087374,0.031578947368421054,0.0,0.06666666666666667,0.0,12.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-6601b6700272,rar_science,shipped,,,,,57.0,7.0,,,,,,,,,,,grounding,8.0,19.0,0.25,0.75,0.5,0.12,0.10714285714285715,1.75,0.375,0.0,0.0,1.0,0.0,0.5,0.25,0.625,0.25,0.64,0.5892857142857143,0.0,0.0,0.0,0.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-6601b6700272,rar_science,baseline,,,,,57.0,7.0,,,,,,,,,,,grounding,10.0,19.0,0.0,0.9,0.9,0.0,0.0,1.7,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-6601b6700272,rar_science,agentic,,,,,57.0,7.0,,,,,,,,,,,grounding,15.0,19.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,2.533333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-6601b6700272,rar_science,agentic-goldonly,,,,,57.0,7.0,,,,,,,,,,,grounding,6.0,19.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-6601b6700272,rar_science,agentic-negonly,,,,,57.0,7.0,,,,,,,,,,,grounding,15.0,19.0,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.025,0.029126213592233007,2.2,0.3333333333333333,0.0,0.0,2.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-674358162aab,rar_science,shipped,,,,,40.0,27.0,,,,,,,,,,,grounding,7.0,13.0,0.14285714285714285,1.0,0.8571428571428572,0.18518518518518517,0.2040816326530612,2.142857142857143,0.5714285714285714,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.18518518518518517,0.2040816326530612,0.05102040816326531,0.0,0.14285714285714285,0.023809523809523808,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-674358162aab,rar_science,baseline,,,,,40.0,27.0,,,,,,,,,,,grounding,17.0,13.0,0.23529411764705882,1.0,0.7647058823529411,0.23529411764705882,0.1811023622047244,1.4705882352941178,0.7058823529411765,0.0,0.0,2.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.047244094488188976,0.018922254216371864,0.0,0.0,0.00980392156862745,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-674358162aab,rar_science,agentic,,,,,40.0,27.0,,,,,,,,,,,grounding,15.0,13.0,0.2,1.0,0.8,0.1951219512195122,0.1368421052631579,1.6666666666666667,0.6,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.04878048780487805,0.031578947368421054,0.08601010101010102,0.0,0.2,0.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-674358162aab,rar_science,agentic-goldonly,,,,,40.0,27.0,,,,,,,,,,,grounding,13.0,13.0,0.3076923076923077,1.0,0.6923076923076923,0.25,0.2469135802469136,1.5384615384615385,0.7692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10576923076923077,0.0,0.23076923076923078,0.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-674358162aab,rar_science,agentic-negonly,,,,,40.0,27.0,,,,,,,,,,,grounding,16.0,13.0,0.3125,1.0,0.6875,0.21621621621621623,0.2596153846153846,1.125,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.1875,0.0,5.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-70db910e68ee,rar_science,shipped,,,,,31.0,56.0,,,,,,,,,,,grounding,7.0,4.0,0.42857142857142855,1.0,0.5714285714285714,0.44,0.37735849056603776,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.44,0.37735849056603776,0.03373015873015873,0.0,0.0,0.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-70db910e68ee,rar_science,baseline,,,,,31.0,56.0,,,,,,,,,,,grounding,12.0,4.0,0.75,1.0,0.25,0.6829268292682927,0.7362637362637363,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.08333333333333333,0.023809523809523808,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-70db910e68ee,rar_science,agentic,,,,,31.0,56.0,,,,,,,,,,,grounding,15.0,4.0,0.6,0.9333333333333333,0.33333333333333337,0.6052631578947368,0.5901639344262295,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.06666666666666667,0.030000000000000002,9.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-70db910e68ee,rar_science,agentic-goldonly,,,,,31.0,56.0,,,,,,,,,,,grounding,15.0,4.0,0.6666666666666666,0.9333333333333333,0.2666666666666667,0.6923076923076923,0.6666666666666667,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.02666666666666667,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-70db910e68ee,rar_science,agentic-negonly,,,,,31.0,56.0,,,,,,,,,,,grounding,15.0,4.0,0.4666666666666667,0.9333333333333333,0.4666666666666667,0.5555555555555556,0.44761904761904764,0.5333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024848484848484845,0.0,0.0,0.013333333333333334,7.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-71c07f577946,rar_science,shipped,,,,,36.0,31.0,,,,,,,,,,,grounding,7.0,11.0,0.14285714285714285,1.0,0.8571428571428572,0.14814814814814814,0.12499999999999999,1.4285714285714286,0.5714285714285714,0.0,0.0,1.0,0.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.0,0.8148148148148148,0.7142857142857142,0.05952380952380952,0.0,0.0,0.011904761904761904,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-71c07f577946,rar_science,baseline,,,,,36.0,31.0,,,,,,,,,,,grounding,12.0,11.0,0.4166666666666667,1.0,0.5833333333333333,0.3333333333333333,0.31868131868131866,1.0833333333333333,0.75,0.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333,0.3055555555555556,0.28571428571428575,0.05555555555555555,0.0,0.16666666666666666,0.0,5.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-71c07f577946,rar_science,agentic,,,,,36.0,31.0,,,,,,,,,,,grounding,6.0,11.0,0.0,1.0,1.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-71c07f577946,rar_science,agentic-goldonly,,,,,36.0,31.0,,,,,,,,,,,grounding,6.0,11.0,0.0,1.0,1.0,0.0,0.0,3.3333333333333335,0.16666666666666666,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.35327635327635326,0.3333333333333333,0.5,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-71c07f577946,rar_science,agentic-negonly,,,,,36.0,31.0,,,,,,,,,,,grounding,15.0,11.0,0.3333333333333333,1.0,0.6666666666666667,0.3111111111111111,0.30693069306930687,1.4,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.13333333333333333,0.0,5.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-78456e89e0b3,rar_science,shipped,,,,,30.0,10.0,,,,,,,,,,,grounding,7.0,11.0,0.42857142857142855,1.0,0.5714285714285714,0.28,0.3584905660377358,0.8571428571428571,0.7142857142857143,0.0,0.0,2.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.28,0.3584905660377358,0.0,0.0,0.0,0.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-78456e89e0b3,rar_science,baseline,,,,,30.0,10.0,,,,,,,,,,,grounding,11.0,11.0,0.18181818181818182,1.0,0.8181818181818181,0.12195121951219512,0.10869565217391305,1.1818181818181819,0.6363636363636364,0.0,0.0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.04878048780487805,0.03260869565217391,0.0,0.0,0.0,0.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-78456e89e0b3,rar_science,agentic,,,,,30.0,10.0,,,,,,,,,,,grounding,7.0,11.0,0.0,1.0,1.0,0.0,0.0,1.8571428571428572,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-78456e89e0b3,rar_science,agentic-goldonly,,,,,30.0,10.0,,,,,,,,,,,grounding,10.0,11.0,0.1,1.0,0.9,0.075,0.07368421052631578,2.1,0.2,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-78456e89e0b3,rar_science,agentic-negonly,,,,,30.0,10.0,,,,,,,,,,,grounding,15.0,11.0,0.13333333333333333,0.9333333333333333,0.8,0.09523809523809523,0.1015625,1.1333333333333333,0.7333333333333333,0.0,0.0,2.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-801539f7bca0,rar_science,shipped,,,,,62.0,25.0,,,,,,,,,,,grounding,8.0,28.0,0.125,0.875,0.75,0.10344827586206896,0.053571428571428575,3.125,0.25,0.0,0.0,1.0,0.0,0.25,0.125,0.25,0.125,0.27586206896551724,0.23214285714285718,0.020833333333333332,0.0,0.0,0.013888888888888888,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-801539f7bca0,rar_science,baseline,,,,,62.0,25.0,,,,,,,,,,,grounding,10.0,28.0,0.1,0.9,0.8,0.03125,0.038461538461538464,3.7,0.1,0.0,0.0,5.0,0.1,0.1,0.1,0.1,0.1,0.03125,0.038461538461538464,0.02777777777777778,0.0,0.0,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-801539f7bca0,rar_science,agentic,,,,,62.0,25.0,,,,,,,,,,,grounding,6.0,28.0,0.0,1.0,1.0,0.0,0.0,5.833333333333333,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.16666666666666666,0.3333333333333333,0.03333333333333333,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-801539f7bca0,rar_science,agentic-goldonly,,,,,62.0,25.0,,,,,,,,,,,grounding,6.0,28.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15476190476190477,0.16666666666666666,0.3333333333333333,0.03333333333333333,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-801539f7bca0,rar_science,agentic-negonly,,,,,62.0,25.0,,,,,,,,,,,grounding,14.0,28.0,0.0,1.0,1.0,0.0,0.0,3.5,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023214285714285715,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-870a3c2acf5f,rar_science,shipped,,,,,60.0,45.0,,,,,,,,,,,grounding,9.0,15.0,0.2222222222222222,1.0,0.7777777777777778,0.22580645161290322,0.15384615384615385,1.3333333333333333,0.6666666666666666,0.0,0.0,6.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3548387096774194,0.24615384615384617,0.022222222222222223,0.0,0.0,0.022222222222222223,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-870a3c2acf5f,rar_science,baseline,,,,,60.0,45.0,,,,,,,,,,,grounding,9.0,15.0,0.3333333333333333,1.0,0.6666666666666667,0.25,0.3733333333333333,0.8888888888888888,0.7777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-870a3c2acf5f,rar_science,agentic,,,,,60.0,45.0,,,,,,,,,,,grounding,6.0,15.0,0.16666666666666666,1.0,0.8333333333333334,0.10526315789473684,0.13999999999999999,1.6666666666666667,0.5,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.15789473684210525,0.13999999999999999,0.0,0.0,0.0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-870a3c2acf5f,rar_science,agentic-goldonly,,,,,60.0,45.0,,,,,,,,,,,grounding,16.0,15.0,0.1875,1.0,0.8125,0.16,0.20353982300884954,1.4375,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196969696969697,0.0,0.0,0.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-870a3c2acf5f,rar_science,agentic-negonly,,,,,60.0,45.0,,,,,,,,,,,grounding,15.0,15.0,0.4666666666666667,1.0,0.5333333333333333,0.4230769230769231,0.45045045045045046,0.8666666666666667,0.8,0.0,0.0,1.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.09615384615384616,0.0900900900900901,0.003508771929824561,0.0,0.0,0.0,7.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,shipped,,,,,54.0,32.0,,,,,,,,,,,grounding,8.0,37.0,0.0,1.0,1.0,0.0,0.0,5.75,0.0,0.0,0.0,6.0,0.125,0.5,0.25,0.625,0.0,0.6896551724137931,0.6071428571428571,0.013888888888888888,0.0,0.0,0.06474358974358975,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,baseline,,,,,54.0,32.0,,,,,,,,,,,grounding,12.0,37.0,0.08333333333333333,1.0,0.9166666666666666,0.09090909090909091,0.07608695652173914,3.5833333333333335,0.16666666666666666,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.3181818181818182,0.29347826086956524,0.011904761904761904,0.0,0.0,0.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,agentic,,,,,54.0,32.0,,,,,,,,,,,grounding,15.0,37.0,0.0,1.0,1.0,0.0,0.0,3.8,0.2,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06930693069306931,0.009523809523809523,0.0,0.0,0.048552188552188555,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,agentic-goldonly,,,,,54.0,32.0,,,,,,,,,,,grounding,15.0,37.0,0.13333333333333333,0.9333333333333333,0.8,0.09302325581395349,0.1263157894736842,3.066666666666667,0.26666666666666666,0.0,0.0,1.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.11627906976744186,0.10526315789473682,0.02222222222222222,0.0,0.06666666666666667,0.020098039215686276,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-88a263c8039c,rar_science,agentic-negonly,,,,,54.0,32.0,,,,,,,,,,,grounding,15.0,37.0,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.05,0.09183673469387754,3.8,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.00784313725490196,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8c97efc18a60,rar_science,shipped,,,,,20.0,7.0,,,,,,,,,,,grounding,7.0,9.0,0.42857142857142855,1.0,0.5714285714285714,0.36,0.28260869565217395,1.1428571428571428,0.5714285714285714,0.0,0.0,3.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.44,0.4347826086956522,0.0,0.0,0.0,0.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8c97efc18a60,rar_science,baseline,,,,,20.0,7.0,,,,,,,,,,,grounding,8.0,9.0,0.625,1.0,0.375,0.52,0.5932203389830509,0.625,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8c97efc18a60,rar_science,agentic,,,,,20.0,7.0,,,,,,,,,,,grounding,7.0,9.0,0.0,1.0,1.0,0.0,0.0,1.5714285714285714,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8c97efc18a60,rar_science,agentic-goldonly,,,,,20.0,7.0,,,,,,,,,,,grounding,8.0,9.0,0.0,1.0,1.0,0.0,0.0,1.5,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-8c97efc18a60,rar_science,agentic-negonly,,,,,20.0,7.0,,,,,,,,,,,grounding,11.0,9.0,0.0,1.0,1.0,0.0,0.0,2.090909090909091,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-96d4e5af66b6,rar_science,shipped,,,,,53.0,18.0,,,,,,,,,,,grounding,8.0,23.0,0.0,1.0,1.0,0.0,0.0,2.25,0.25,0.0,0.0,5.0,0.125,0.25,0.375,0.5,0.0,0.5666666666666667,0.5084745762711864,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-96d4e5af66b6,rar_science,baseline,,,,,53.0,18.0,,,,,,,,,,,grounding,13.0,23.0,0.07692307692307693,1.0,0.9230769230769231,0.04878048780487805,0.031914893617021274,2.3076923076923075,0.46153846153846156,0.0,0.0,1.0,0.0,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.0,0.21951219512195122,0.18085106382978722,0.0,0.0,0.0,0.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-96d4e5af66b6,rar_science,agentic,,,,,53.0,18.0,,,,,,,,,,,grounding,8.0,23.0,0.0,1.0,1.0,0.0,0.0,3.25,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.20833333333333334,0.1754385964912281,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-96d4e5af66b6,rar_science,agentic-goldonly,,,,,53.0,18.0,,,,,,,,,,,grounding,14.0,23.0,0.0,1.0,1.0,0.0,0.0,2.2857142857142856,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.17073170731707318,0.14285714285714288,0.0,0.0,0.0,0.007936507936507936,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-96d4e5af66b6,rar_science,agentic-negonly,,,,,53.0,18.0,,,,,,,,,,,grounding,16.0,23.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.17391304347826086,0.1717171717171717,0.008928571428571428,0.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-9dd57081a4e1,rar_science,shipped,,,,,109.0,140.0,,,,,,,,,,,grounding,8.0,68.0,0.375,0.625,0.25,0.20689655172413793,0.2542372881355932,1.75,0.5,0.0,0.0,6.0,0.25,0.375,0.125,0.375,0.25,0.3448275862068966,0.2711864406779661,0.0,0.0,0.0,0.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-9dd57081a4e1,rar_science,baseline,,,,,109.0,140.0,,,,,,,,,,,grounding,10.0,68.0,0.1,0.5,0.4,0.02857142857142857,0.0379746835443038,3.5,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-9dd57081a4e1,rar_science,agentic,,,,,109.0,140.0,,,,,,,,,,,grounding,14.0,68.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,4.642857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sci-9dd57081a4e1,rar_science,agentic-goldonly,,,,,109.0,140.0,,,,,,,,,,,grounding,14.0,68.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,4.642857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
